term,doc,tfidf
функция,43,0.000457
функция,45,0.001273
функция,46,0.00087
функция,48,0.001642
функция,49,0.000362
функция,52,0.000369
функция,54,0.000399
функция,55,0.001277
функция,56,0.000388
функция,57,0.000393
функция,60,0.000697
функция,61,0.000895
функция,66,0.001075
функция,7,0.000446
функция,70,0.000578
функция,71,0.000233
функция,72,0.000297
функция,75,0.000457
функция,78,0.000992
функция,79,0.000749
функция,8,0.001789
функция,80,0.000425
функция,84,0.000385
функция,87,0.000942
функция,88,0.001891
функция,89,0.000604
функция,90,0.000424
функция,94,0.000643
функция,96,0.001432
функция,97,0.00038
функция,98,0.003242
функция,99,0.003297
фура,36,0.00178
фура,67,0.000892
футболка,4,0.002253
футболка,90,0.004514
футуристика,95,0.002924
футуристический,95,0.002924
футурология,16,0.001432
фучко,28,0.001991
фучко,54,0.002128
фюзеляж,35,0.011435
фюзеляж,36,0.001595
фюзеляж,64,0.003591
фёдор,13,0.003373
фёдор,31,0.001943
фёдор,34,0.00196
х,35,0.002062
х,41,0.000833
х,42,0.001933
х,5,0.000943
х,61,0.000926
х,63,0.000937
х,65,0.002303
х,67,0.000433
х,68,0.001753
х,82,0.001134
х,84,0.00299
х,85,0.001066
х,86,0.000878
х,88,0.002036
х,9,0.00107
хаб,5,0.001944
хаб,97,0.004057
хаба,1,0.000292
хаба,10,0.000499
хаба,100,0.000481
хаба,11,0.000598
хаба,12,0.000173
хаба,13,0.000126
хаба,14,0.000147
хаба,15,0.000142
хаба,16,0.000244
хаба,17,0.00042
хаба,18,0.000159
хаба,19,0.000164
хаба,2,0.000153
хаба,20,0.00015
хаба,21,0.00032
хаба,22,0.000142
хаба,23,0.000147
хаба,24,0.000149
хаба,25,0.00016
хаба,26,0.000202
хаба,27,0.000135
хаба,28,0.000133
хаба,29,0.000328
хаба,3,0.00016
хаба,30,0.000155
хаба,31,0.00029
хаба,32,0.000179
хаба,33,0.000139
хаба,34,0.000146
хаба,35,0.000568
хаба,36,0.000238
хаба,38,0.000162
хаба,4,0.000151
хаба,40,0.000137
хаба,41,0.000115
хаба,42,0.000533
хаба,43,0.000163
хаба,45,0.000453
хаба,46,0.00031
хаба,47,0.000447
хаба,48,0.000195
хаба,49,0.000129
хаба,5,0.00013
хаба,50,0.000734
хаба,51,0.000121
хаба,52,0.000263
хаба,53,0.000163
хаба,54,0.000142
хаба,55,0.000152
хаба,56,0.000138
хаба,57,0.00014
хаба,6,0.000133
хаба,7,0.000159
хаба,78,0.000706
хаба,79,0.000133
хаба,8,0.000127
хаба,80,0.000151
хаба,81,0.000553
хаба,82,0.000156
хаба,83,0.000745
хаба,84,0.000137
хаба,85,0.000147
хаба,86,0.000121
хаба,87,0.000112
хаба,88,5.6e-05
хаба,89,0.00043
хаба,9,0.000295
хаба,90,0.000151
хаба,91,0.000146
хаба,92,0.000258
хаба,93,0.000198
хаба,94,0.000458
хаба,95,0.000166
хаба,96,0.00017
хаба,97,0.000135
хаба,98,0.000462
хаба,99,0.00047
хабаровск,43,0.002433
хабаровск,61,0.000955
хабаровский,61,0.002247
хаббловский,29,0.005779
хаббнуть,29,0.002887
хабра,1,0.000263
хабра,10,0.0009
хабра,100,0.000867
хабра,11,0.000809
хабра,12,0.000622
хабра,13,0.00034
хабра,14,0.000796
хабра,15,0.000385
хабра,16,0.000293
хабра,17,0.000758
хабра,18,0.000143
хабра,19,0.000738
хабра,2,0.000415
хабра,20,0.000406
хабра,21,0.000578
хабра,22,0.000256
хабра,23,0.000662
хабра,24,0.000269
хабра,25,0.000577
хабра,26,0.000364
хабра,27,0.000122
хабра,28,0.000719
хабра,29,0.000296
хабра,3,0.000434
хабра,30,0.000279
хабра,31,0.000392
хабра,32,0.000322
хабра,33,0.000377
хабра,34,0.000659
хабра,35,0.000769
хабра,36,0.000322
хабра,37,0.004494
хабра,38,0.000292
хабра,4,0.000679
хабра,40,0.000495
хабра,41,0.000103
хабра,42,0.00024
хабра,43,0.00044
хабра,44,0.005609
хабра,45,0.000613
хабра,46,0.001117
хабра,47,0.000605
хабра,48,0.000703
хабра,49,0.000697
хабра,5,0.000351
хабра,50,0.000331
хабра,51,0.000436
хабра,52,0.000356
хабра,53,0.000295
хабра,54,0.000897
хабра,55,0.00082
хабра,56,0.000374
хабра,57,0.000126
хабра,6,0.00024
хабра,7,0.00043
хабра,78,0.000318
хабра,79,0.000481
хабра,8,0.000459
хабра,80,0.000683
хабра,81,0.000747
хабра,82,0.000282
хабра,83,0.000336
хабра,84,0.000371
хабра,85,0.000398
хабра,86,0.000546
хабра,87,0.000504
хабра,88,0.000304
хабра,89,0.000388
хабра,9,0.000664
хабра,90,0.00068
хабра,91,0.000396
хабра,92,0.000932
хабра,93,0.000714
хабра,94,0.000206
хабра,95,0.000299
хабра,96,0.000153
хабра,97,0.000733
хабра,98,0.000208
хабра,99,0.000212
хабрачеловек,95,0.005844
хаброжитель,32,0.002676
хаброжитель,46,0.002316
хабром,37,0.012178
хабром,44,0.017146
хадверной,53,0.002878
хайп,17,0.001775
хайп,22,0.001196
хайп,25,0.001351
хайп,28,0.001124
хайп,33,0.001176
хайп,4,0.002543
хайп,56,0.001165
хайп,83,0.003145
хайп,88,0.000947
хайп,9,0.002488
хайп,93,0.001673
хайпарк,67,0.00105
хайповать,3,0.002828
хайповый,4,0.00202
хайповый,6,0.001788
хайповый,82,0.002097
хайповыя,25,0.002146
хайповыя,28,0.001785
хайповыя,52,0.001764
хайстекс,54,0.002505
хак,1,0.001484
хак,10,0.00254
хак,16,0.000827
хак,24,0.001516
хак,4,0.001532
хак,56,0.001404
хак,57,0.001425
хакасия,61,0.002247
хакатон,82,0.002754
хакер,13,0.001279
хакер,23,0.001495
хакер,28,0.001354
хакер,45,0.002306
хакер,54,0.001447
хакер,8,0.001295
хакер,87,0.001138
хакерский,55,0.002671
хаки,48,0.003435
халат,79,0.002349
халва,90,0.005314
халявщик,92,0.00455
халяль,60,0.00437
хамить,59,0.004734
хамский,15,0.00251
хамство,17,0.003703
ханин,69,0.001414
ханипот,33,0.004174
ханипот,8,0.003814
хант,61,0.001909
хант,73,0.00286
хаодун,81,0.004868
хаос,1,0.000796
хаос,16,0.000444
хаос,18,0.000866
хаос,2,0.000838
хаос,24,0.000813
хаос,25,0.000873
хаос,26,0.001102
хаос,27,0.001474
хаос,30,0.002533
хаос,31,0.000791
хаос,33,0.000761
хаос,4,0.001644
хаос,40,0.002998
хаос,41,0.001253
хаос,47,0.001222
хаос,49,0.000704
хаос,5,0.000709
хаос,51,0.000659
хаос,57,0.001531
хаос,79,0.002185
хаос,85,0.000802
хаос,86,0.000661
хаос,94,0.00125
хаос,97,0.000739
хаотический,80,0.002666
хаотичный,1,0.001409
хаотичный,11,0.002889
хаотичный,16,0.000786
хаотичный,18,0.001533
хаотичный,24,0.00144
хаотичный,31,0.001399
хаотичный,57,0.001354
хаотичный,91,0.001412
хара,90,0.005314
характер,10,0.006324
характер,37,0.003435
характер,42,0.002249
характер,45,0.001914
характер,66,0.003231
характер,67,0.000503
характер,71,0.0007
характер,72,0.000894
характер,74,0.001135
характер,80,0.001278
характер,81,0.002333
характеризовать,47,0.007884
характеризоваться,62,0.003513
характеризоваться,81,0.004135
характерискик,12,0.003039
характеристика,12,0.002595
характеристика,23,0.001105
характеристика,3,0.001207
характеристика,37,0.000765
характеристика,40,0.001032
характеристика,43,0.002446
характеристика,50,0.00276
характеристика,64,0.012074
характеристика,67,0.000899
характеристика,7,0.001195
характеристика,71,0.000623
характеристика,72,0.000796
характеристика,85,0.001105
характеристика,94,0.001722
характерный,40,0.002054
характерный,84,0.002054
хард,50,0.006466
хардверной,53,0.002878
хардкор,36,0.002095
хардкорный,25,0.002818
харизма,59,0.004022
харизма,67,0.000892
харнесса,52,0.002316
харьковский,65,0.005591
хасан,60,0.008741
хассабис,86,0.004264
хвалить,88,0.00099
хватать,17,0.001525
хватать,24,0.001081
хватать,3,0.001165
хватать,36,0.000863
хватать,40,0.000996
хватать,41,0.000833
хватать,52,0.000954
хватать,73,0.001387
хватать,77,0.001804
хватать,78,0.002563
хватать,84,0.000996
хватать,85,0.001066
хватать,87,0.000812
хватать,93,0.001438
хватать,97,0.000983
хвататься,41,0.002022
хватить,1,0.000672
хватить,100,0.001108
хватить,14,0.000678
хватить,15,0.000656
хватить,2,0.000707
хватить,22,0.000653
хватить,36,0.001097
хватить,43,0.000749
хватить,45,0.001044
хватить,50,0.00169
хватить,51,0.000556
хватить,53,0.000752
хватить,54,0.000655
хватить,57,0.000645
хватить,59,0.001238
хватить,60,0.001143
хватить,62,0.001081
хватить,63,0.000595
хватить,64,0.001233
хватить,65,0.001462
хватить,68,0.001112
хватить,7,0.000732
хватить,70,0.000948
хватить,73,0.00088
хватить,78,0.001627
хватить,80,0.000697
хватить,87,0.000515
хватить,94,0.001055
хватить,97,0.000624
хватить,98,0.003191
хвост,36,0.002095
хегсет,42,0.00939
хедман,90,0.002657
хекслёт,10,0.00175
хекслёт,100,0.001686
хекслёт,11,0.002096
хекслёт,16,0.00057
хекслёт,17,0.001473
хекслёт,21,0.001123
хекслёт,35,0.001992
хекслёт,36,0.000834
хекслёт,45,0.001589
хекслёт,47,0.001569
хекслёт,52,0.000922
хекслёт,81,0.001937
хекслёт,88,0.000394
хекслёт,9,0.001034
хекслёт,92,0.001811
